"","source_id","author","year","journal","citation","table_figure"
"268","0001H8AKVPHKAPX6YCGMG33JH8","Maitland",1965,"The Journal of Animal Ecology","Maitland, P. S. (1965). The feeding relationships of salmon, trout, minnows, stone loach and threespined sticklebacks in the River Endrick, Scotland. The Journal of Animal Ecology, 109133.","tbl_2"
"269","0001H8AKVP8B77R86T5PPT6HV2","Malmquist",1992,"Journal of Animal Ecology","Malmquist, H. J., Snorrason, S. S., Skulason, S., Jonsson, B., Sandlund, O. T., & Jonasson, P. M. (1992). Diet differentiation in polymorphic Arctic charr in Thingvallavatn, Iceland. Journal of Animal Ecology, 21-35.","tbl_1"
"270","0001H8AKVPWQNYKTD9BBJ92VG1","Malmquist",1992,"Journal of Animal Ecology","Malmquist, H. J., Snorrason, S. S., Skulason, S., Jonsson, B., Sandlund, O. T., & Jonasson, P. M. (1992). Diet differentiation in polymorphic Arctic charr in Thingvallavatn, Iceland. Journal of Animal Ecology, 21-35.","tbl_10"
"271","0001H8AKVPFEXC7KJXX3YJRB00","Malmquist",1992,"Journal of Animal Ecology","Malmquist, H. J., Snorrason, S. S., Skulason, S., Jonsson, B., Sandlund, O. T., & Jonasson, P. M. (1992). Diet differentiation in polymorphic Arctic charr in Thingvallavatn, Iceland. Journal of Animal Ecology, 21-35.","tbl_1"
"272","0001H8AKVPH244XHRCPES3QFP8","Malmquist",1992,"Journal of Animal Ecology","Malmquist, H. J., Snorrason, S. S., Skulason, S., Jonsson, B., Sandlund, O. T., & Jonasson, P. M. (1992). Diet differentiation in polymorphic Arctic charr in Thingvallavatn, Iceland. Journal of Animal Ecology, 21-35.","tbl_1"
"273","0001H8AKVPVCVMDM74M8M7ZM1T","Malmquist",1992,"Journal of Animal Ecology","Malmquist, H. J., Snorrason, S. S., Skulason, S., Jonsson, B., Sandlund, O. T., & Jonasson, P. M. (1992). Diet differentiation in polymorphic Arctic charr in Thingvallavatn, Iceland. Journal of Animal Ecology, 21-35.","tbl_1"
"274","0001H8AKVPJATFV3HSPEGV52R1","Malmquist",1992,"Journal of Animal Ecology","Malmquist, H. J., Snorrason, S. S., Skulason, S., Jonsson, B., Sandlund, O. T., & Jonasson, P. M. (1992). Diet differentiation in polymorphic Arctic charr in Thingvallavatn, Iceland. Journal of Animal Ecology, 21-35.","tbl_6"
"275","0001H8AKVQG7V1FM57R193MPGQ","Malmquist",1992,"Journal of Animal Ecology","Malmquist, H. J., Snorrason, S. S., Skulason, S., Jonsson, B., Sandlund, O. T., & Jonasson, P. M. (1992). Diet differentiation in polymorphic Arctic charr in Thingvallavatn, Iceland. Journal of Animal Ecology, 21-35.","tbl_6"
"276","0001H8AKVQWKHKCG1QVA3H0C97","Malmquist",1992,"Journal of Animal Ecology","Malmquist, H. J., Snorrason, S. S., Skulason, S., Jonsson, B., Sandlund, O. T., & Jonasson, P. M. (1992). Diet differentiation in polymorphic Arctic charr in Thingvallavatn, Iceland. Journal of Animal Ecology, 21-35.","tbl_9"
"277","0001H8AKVQ8QD45EFKBR7YTX1T","Manfield",1998,"New Zealand Journal of Marine and Freshwater Research","Mansfield, S., & McArdle, B. H. (1998). Dietary composition of Gambusia affinis (Family Poeciliidae) populations in the northern Waikato region of New Zealand. New Zealand Journal of Marine and Freshwater Research, 32(3), 375-383.","tbl_5"
"278","0001H8AKVQEG99D2CDM63KMVKY","Markle",1970,"Chesapeake Science","Markle, D. F., & Grant, G. C. (1970). The summer food habits of young-of-the year striped bass in three Virginia rivers. Chesapeake Science, 11(1), 50-54.","tbl_1"
"279","0001H8AKVQKJR6MH68838RAKRB","Mathur",1973,"Transactions of the American Fisheries Society","Mathur, D. (1973). Food habits and feeding chronology of the blackbanded darter, Percina nigrofasciata (Agassiz), in Halawakee Creek, Alabama. Transactions of the American Fisheries Society, 102(1), 48-55.","tbl_3"
"280","0001H8AKVQSHZ1Y8NVG6SJBKBE","Mathur",1973,"Transactions of the American Fisheries Society","Mathur, D. (1973). Food habits and feeding chronology of the blackbanded darter, Percina nigrofasciata (Agassiz), in Halawakee Creek, Alabama. Transactions of the American Fisheries Society, 102(1), 48-55.","tbl_4"
"281","0001H8AKVQVN69PW5KE9QZPWFD","Masdeu",2011,"Neotropical Ichthyology","Masdeu, M., Mello, F. T. D., Loureiro, M., & Arim, M. (2011). Feeding habits and morphometry of Iheringichthys labrosus (Lütken, 1874) in the Uruguay River (Uruguay). Neotropical Ichthyology, 9(3), 657664.","tbl_3"
"282","0001H8AKVRF65GRYKGK267CK38","Massmann",1963,"Chesapeake Science","Massmann, W. H. (1963). Summer food of juvenile American shad in Virginia waters. Chesapeake Science, 4(4), 167-171.","tbl_3"
"283","0001H8AKVRHBFXPRT6NQN8491Z","Marthur",1972,"American Midland Naturalist","Mathur, D. (1972). Seasonal food habits of adult white crappie, Pomoxis annularis Rafinesque, in Conowingo Reservoir. American Midland Naturalist, 236-241.","tbl_2"
"284","0001H8AKVR8XRV2XH4X6PZAZTX","Mazzoni",2010,"Brazilian Journal of Biology","Mazzoni, R., Moraes, M., Rezende, C. F., & Iglesias-Rios, R. (2010). Diet and feeding daily rhythm of Pimelodella lateristriga (Osteichthyes, Siluriformes) in a coastal stream from Serra do Mar-RJ. Brazilian Journal of Biology, 70(4), 1123-1129.","tbl_1"
"285","0001H8AKVRNMFY7N0NGSMP82YF","Merona",2004,"Neotropical Ichthyology","Mérona, B. D., & Rankin-de-Mérona, J. (2004). Food resource partitioning in a fish community of the central Amazon floodplain. Neotropical Ichthyology, 2(2), 75-84.","tbl_1"
"286","0001H8AKVRPEFH3TC3KMPDS8E2","Merona",2004,"Neotropical Ichthyology","Mérona, B. D., & Rankin-de-Mérona, J. (2004). Food resource partitioning in a fish community of the central Amazon floodplain. Neotropical Ichthyology, 2(2), 75-84.","tbl_2"
"287","0001H8AKVRGA0QZEMMP147KMK3","Milardi",2016,"Freshwater Biology","Milardi, M., Thomas, S. M., & Kahilainen, K. K. (2016). Reliance of brown trout on terrestrial prey varies with season but not fish density. Freshwater Biology, 61(7), 1143-1156.","tbl_1"
"288","0001H8AKVS3RHP3W23PJWVMWJH","Mittelbach",1984,"Ecology","Mittelbach, G. G. (1984). Predation and resource partitioning in two sunfishes (Centrarchidae). Ecology, 65(2), 499-513.","tbl_1"
"289","0001H8AKVS3RHP3W23PJWVMWJH","Mittelbach",1985,"Ecology","Mittelbach, G. G. (1984). Predation and resource partitioning in two sunfishes (Centrarchidae). Ecology, 65(2), 499-513.","tbl_1"
"290","0001H8AKVS3RHP3W23PJWVMWJH","Mittelbach",1986,"Ecology","Mittelbach, G. G. (1984). Predation and resource partitioning in two sunfishes (Centrarchidae). Ecology, 65(2), 499-513.","tbl_1"
"291","0001H8AKVS3RHP3W23PJWVMWJH","Mittelbach",1987,"Ecology","Mittelbach, G. G. (1984). Predation and resource partitioning in two sunfishes (Centrarchidae). Ecology, 65(2), 499-513.","tbl_1"
"292","0001H8AKVS3RHP3W23PJWVMWJH","Mittelbach",1988,"Ecology","Mittelbach, G. G. (1984). Predation and resource partitioning in two sunfishes (Centrarchidae). Ecology, 65(2), 499-513.","tbl_1"
"293","0001H8AKVS3RHP3W23PJWVMWJH","Mittelbach",1989,"Ecology","Mittelbach, G. G. (1984). Predation and resource partitioning in two sunfishes (Centrarchidae). Ecology, 65(2), 499-513.","tbl_1"
"294","0001H8AKVS3RHP3W23PJWVMWJH","Mittelbach",1990,"Ecology","Mittelbach, G. G. (1984). Predation and resource partitioning in two sunfishes (Centrarchidae). Ecology, 65(2), 499-513.","tbl_1"
"295","0001H8AKVS3RHP3W23PJWVMWJH","Mittelbach",1991,"Ecology","Mittelbach, G. G. (1984). Predation and resource partitioning in two sunfishes (Centrarchidae). Ecology, 65(2), 499-513.","tbl_1"
"296","0001H8AKVS3RHP3W23PJWVMWJH","Mittelbach",1992,"Ecology","Mittelbach, G. G. (1984). Predation and resource partitioning in two sunfishes (Centrarchidae). Ecology, 65(2), 499-513.","tbl_1"
"297","0001H8AKVS3RHP3W23PJWVMWJH","Mittelbach",1993,"Ecology","Mittelbach, G. G. (1984). Predation and resource partitioning in two sunfishes (Centrarchidae). Ecology, 65(2), 499-513.","tbl_1"
"298","0001H8AKVS3RHP3W23PJWVMWJH","Mittelbach",1995,"Ecology","Mittelbach, G. G. (1984). Predation and resource partitioning in two sunfishes (Centrarchidae). Ecology, 65(2), 499-513.","tbl_1"
"299","0001H8AKVS3RHP3W23PJWVMWJH","Mittelbach",1996,"Ecology","Mittelbach, G. G. (1984). Predation and resource partitioning in two sunfishes (Centrarchidae). Ecology, 65(2), 499-513.","tbl_1"
"300","0001H8AKVS0YE39P80665BGEH3","Mkumbo",1992,"Hydrobiologia","Mkumbo, O. C., & Ligtvoet, W. (1992). Changes in the diet of Nile perch, Lates niloticus (L), in the Mwanza Gulf, Lake Victoria. Hydrobiologia, 232(1), 79-83.","tbl_1"
"301","0001H8AKVSHNTC86VS6JFV1BSS","Mosepele",2012,"Acta ichthyologica et piscatoria","Mosepele, K., Mosepele, B., Wolski, P., & Kolding, J. (2012). DYNAMICS OF THE FEEDING ECOLOGY OF SELECTED FISH SPECIES FROM THE OKAVANGO RIVER DELTA, BOTSWANA. Acta Ichthyologica et Piscatoria, 42(4).","tbl_3"
"302","0001H8AKVSHNTC86VS6JFV1BSS","Mosepele",2012,"Acta ichthyologica et piscatoria","Mosepele, K., Mosepele, B., Wolski, P., & Kolding, J. (2012). DYNAMICS OF THE FEEDING ECOLOGY OF SELECTED FISH SPECIES FROM THE OKAVANGO RIVER DELTA, BOTSWANA. Acta Ichthyologica et Piscatoria, 42(4).","tbl_4"
"303","0001H8AKVSHNTC86VS6JFV1BSS","Mosepele",2012,"Acta ichthyologica et piscatoria","Mosepele, K., Mosepele, B., Wolski, P., & Kolding, J. (2012). DYNAMICS OF THE FEEDING ECOLOGY OF SELECTED FISH SPECIES FROM THE OKAVANGO RIVER DELTA, BOTSWANA. Acta Ichthyologica et Piscatoria, 42(4).","tbl_5"
"304","0001H8AKVSHNTC86VS6JFV1BSS","Mosepele",2012,"Acta ichthyologica et piscatoria","Mosepele, K., Mosepele, B., Wolski, P., & Kolding, J. (2012). DYNAMICS OF THE FEEDING ECOLOGY OF SELECTED FISH SPECIES FROM THE OKAVANGO RIVER DELTA, BOTSWANA. Acta Ichthyologica et Piscatoria, 42(4).","tbl_6"
"305","0001H8AKVSHNTC86VS6JFV1BSS","Mosepele",2012,"Acta ichthyologica et piscatoria","Mosepele, K., Mosepele, B., Wolski, P., & Kolding, J. (2012). DYNAMICS OF THE FEEDING ECOLOGY OF SELECTED FISH SPECIES FROM THE OKAVANGO RIVER DELTA, BOTSWANA. Acta Ichthyologica et Piscatoria, 42(4).","tbl_7"
"306","0001H8AKVSHNTC86VS6JFV1BSS","Mosepele",2012,"Acta ichthyologica et piscatoria","Mosepele, K., Mosepele, B., Wolski, P., & Kolding, J. (2012). DYNAMICS OF THE FEEDING ECOLOGY OF SELECTED FISH SPECIES FROM THE OKAVANGO RIVER DELTA, BOTSWANA. Acta Ichthyologica et Piscatoria, 42(4).","tbl_8"
"307","0001H8AKVSHNTC86VS6JFV1BSS","Mosepele",2012,"Acta ichthyologica et piscatoria","Mosepele, K., Mosepele, B., Wolski, P., & Kolding, J. (2012). DYNAMICS OF THE FEEDING ECOLOGY OF SELECTED FISH SPECIES FROM THE OKAVANGO RIVER DELTA, BOTSWANA. Acta Ichthyologica et Piscatoria, 42(4).","tbl_9"
"308","0001H8AKVSHNTC86VS6JFV1BSS","Mosepele",2012,"Acta ichthyologica et piscatoria","Mosepele, K., Mosepele, B., Wolski, P., & Kolding, J. (2012). DYNAMICS OF THE FEEDING ECOLOGY OF SELECTED FISH SPECIES FROM THE OKAVANGO RIVER DELTA, BOTSWANA. Acta Ichthyologica et Piscatoria, 42(4).","tbl_10"
"309","0001H8AKVS71ET6FRB4235520P","Moshin",1977,"The Southwestern Naturalist","Moshin, A. M., & Gallaway, B. J. (1977). Seasonal abundance, distribution, food habitats and condition of the southern brook lamprey, Ichthyomyzon gagei Hubbs & Trautman, in an east Texas watershed. The Southwestern Naturalist, 107-114.","tbl_1"
"310","0001H8AKVS2FCQRKNSKZFKWEHT","Muir",1988,"California Fish and Game","Muir, W. D., Emmett, R. L., & McConnell, R. J. (1988). Diet of juvenile and subadult white sturgeon in the lower Columbia River and its estuary. California Fish and Game, 74(1), 49-54.","tbl_1"
"311","0001H8AKVSJE2R85MF87WSDM9Q","Muoneke",1992,"Journal of Fish Biology","Muoneke, M. I., Henry, C. C., & Maughan, O. E. (1992). Population structure and food habits of white crappie Pomoxis annularis Rafinesque in a turbid Oklahoma reservoir. Journal of Fish Biology, 41(4), 647-654.","tbl_3"
"312","0001H8AKVSAHAFSZPGGMSMRK7J","Murphy",2005,"Proceedings of the Southeastern Association of Fish and Wildlife Agencies","Murphy, G. W., Newcomb, T. J., Orth, D. J., & Reeser, S. J. (2005). Food habits of selected fish species in the Shenandoah River Basin, Virginia. In Proc Annu Conf Southeast Assoc Fish and Wildl Agencies (Vol. 59, pp. 325-335).","tbl_1"
"313","0001H8AKVSSA6EP8RMPT7M7GW9","Murphy",2005,"Proceedings of the Southeastern Association of Fish and Wildlife Agencies","Murphy, G. W., Newcomb, T. J., Orth, D. J., & Reeser, S. J. (2005). Food habits of selected fish species in the Shenandoah River Basin, Virginia. In Proc Annu Conf Southeast Assoc Fish and Wildl Agencies (Vol. 59, pp. 325-335).","tbl_2"
"314","0001H8AKVT5MF1DCSD8BRMZVJC","Murphy",2005,"Proceedings of the Southeastern Association of Fish and Wildlife Agencies","Murphy, G. W., Newcomb, T. J., Orth, D. J., & Reeser, S. J. (2005). Food habits of selected fish species in the Shenandoah River Basin, Virginia. In Proc Annu Conf Southeast Assoc Fish and Wildl Agencies (Vol. 59, pp. 325-335).","tbl_3"
"315","0001H8AKVTHDJYZSNYSF0ASZ6K","Naiman",1975,"Transactions of the American Fisheries Society",NA,"tbl_1"
"316","0001H8AKVTMQ4G0P9FFQYSR8HP","Naiman",1975,"Transactions of the American Fisheries Society",NA,"tbl_2"
"317","0001H8AKVTYT4K8C551VEQX8QG","Neill",1938,"Earth and Environmental Science Transactions of The Royal Society of Edinburgh","Neill, R. M. (1938). XVIII.—The Food and Feeding of the Brown Trout (Salmo trutta L.) in Relation to the Organic Environment. Earth and Environmental Science Transactions of The Royal Society of Edinburgh, 59(2), 481-520.","tbl_B"
"318","0001H8AKVT45THHVMGASTCSZGS","Neuhaus",2016,"Journal of Applied Ichthyology","Neuhaus, E. B., Antonetti, D. A., & Schulz, U. H. (2016). The invasive fish Acestrorhynchus pantaneiro Menezes, 1992 in Southern Brazil: Occurrence and food niche overlap with two native species. Journal of Applied Ichthyology, 32(6), 1107-1112.","tbl_2"
"319","0001H8AKVTFS3YNKF098WG0MEJ","Nico",1988,"Biotropica","Nico, L. G., & Taphorn, D. C. (1988). Food habits of piranhas in the low llanos of Venezuela. Biotropica, 311-321.","tbl_2"
"320","0001H8AKVT2C08JB8VQ02C3YN7","Nico",1988,"Biotropica","Nico, L. G., & Taphorn, D. C. (1988). Food habits of piranhas in the low llanos of Venezuela. Biotropica, 311-321.","tbl_3"
"321","0001H8AKVTYRC8HTWJJKMV8N95","Nico",1988,"Biotropica","Nico, L. G., & Taphorn, D. C. (1988). Food habits of piranhas in the low llanos of Venezuela. Biotropica, 311-321.","tbl_4"
"322","0001H8AKVTYJ5BDCYED84407AZ","Nico",1988,"Biotropica","Nico, L. G., & Taphorn, D. C. (1988). Food habits of piranhas in the low llanos of Venezuela. Biotropica, 311-321.","tbl_5"
"323","0001H8AKVVX7RPNMQNXTB08J3E","Nico",1988,"Biotropica","Nico, L. G., & Taphorn, D. C. (1988). Food habits of piranhas in the low llanos of Venezuela. Biotropica, 311-321.","tbl_6"
"324","0001H8AKVVFGAJSR0Y53H6P3N6","Nico",1988,"Biotropica","Nico, L. G., & Taphorn, D. C. (1988). Food habits of piranhas in the low llanos of Venezuela. Biotropica, 311-321.","tbl_7"
"325","0001H8AKVVK757WWDV4QVKV2VN","Nico",1990,"Environmental biology of fishes","Nico, L. G. (1990). Feeding chronology of juvenile piranhas, Pygocentrus notatus, in the Venezuelan llanos. Environmental biology of fishes, 29(1), 51-57.","tbl_2"
"326","0001H8AKVV1MSAKNH4ZFEK5CP8","Olaya-Nieto",2016,"Revista MVZ Córdoba","Olaya-Nieto, C. W., Camargo-Herrera, L., Díaz-Sajonero, V., & Segura-Guevara, F. F. (2016). Feeding habits of Cocobolo Andinoacara pulcher in the cienaga Grande de Lorica, Colombia. Revista MVZ Córdoba, 21(1), 5189-5197.","tbl_1"
"327","0001H8AKVV88M1K8FW25PC3P0D","Nilsson",1955,"Report of Institute of Freshwater Research Drottningholm","Nilsson, N. A. (1955). Studies on the feeding hibits of trout and char in north Swedish lakes. Report of Institute of Freshwater Research Drottningholm, 36, 163-225.","tbl_13"
"328","0001H8AKVVVF9YK7X1C3GXQAHX","Nilsson",1981,"Canadian Journal of Fisheries and Aquatic Sciences","Nilsson, N. A., & Northcote, T. G. (1981). Rainbow trout (Salmo gairdneri) and cutthroat trout (S. clarki) interactions in coastal British Columbia lakes. Canadian Journal of Fisheries and Aquatic Sciences, 38(10), 1228-1246.","tbl_4"
"329","0001H8AKVVTHQKPRXH6A95XWKK","Nilsson",1981,"Canadian Journal of Fisheries and Aquatic Sciences","Nilsson, N. A., & Northcote, T. G. (1981). Rainbow trout (Salmo gairdneri) and cutthroat trout (S. clarki) interactions in coastal British Columbia lakes. Canadian Journal of Fisheries and Aquatic Sciences, 38(10), 1228-1246.","tbl_5"
"330","0001H8AKVVHDTSXGSMYDFGWX5D","Nilsson",1981,"Canadian Journal of Fisheries and Aquatic Sciences","Nilsson, N. A., & Northcote, T. G. (1981). Rainbow trout (Salmo gairdneri) and cutthroat trout (S. clarki) interactions in coastal British Columbia lakes. Canadian Journal of Fisheries and Aquatic Sciences, 38(10), 1228-1246.","tbl_6"
"331","0001H8AKVXCG9MS4S6K60X0879","Okey",2017,"Fisheries and Aquaculture Journal","Okey, I., Offem, B. O., & Keremah, R. I. (2017). Length-weight relationship, condition factor and gut content of Chrysichthys furcatus Gunther, 1864 (Bagridae) from Cross River at Ahaha. Fish Aqua J, 8(228), 2.","tbl_1"
"332","0001H8AKVX35ZGKC02R30PQD2Y","Olojo",2003,"NAGA, WorldFish Center Quarterly","Olojo, E. A. A., Olurin, K. B., & Osikoya, O. J. (2003). Food and feeding habits of Synodontis nigrita from the Osun River, SW Nigeria.","tbl_1"
"333","0001H8AKVY6R3X7PV1RYDZFFNV","Olurin",1991,"Archiv fuer Hydrobiologie","Olurin, K. B., & Awolesi, O. O. (1991). Food of some fishes of Owa Stream, south-western Nigeria. Archiv fuer Hydrobiologie, 122(1), 95-103.","tbl_1"
"334","0001H8AKVYBKSBR4E1TYEQSBBK","Olurin",1991,"Archiv fuer Hydrobiologie","Olurin, K. B., & Awolesi, O. O. (1991). Food of some fishes of Owa Stream, south-western Nigeria. Archiv fuer Hydrobiologie, 122(1), 95-103.","tbl_2"
"335","0001H8AKVYVP5WH8B0SQ0QN3YF","Otuogbai",2000,"Edo State University","Otuogbai, T. M., Ikhenoba, A., & Elakhame, L. (2000). Food and feeding habits of the African lungfish, Protopterus annectens (Owens)(Pisces: Sarcopterygii) in the flood plains of River Niger in Etsako east of Edo State, Nigeria.","tbl_3"
"336","0001H8AKVY0XJ1WY8N5GKMCTTE","Owolabi",2008,"International Journal of Tropical Biology and Conservation","Owolabi, O. D. (2008). The dietary habits of the upside-down catfish, Synodontis membranaceus (Osteichthyes: Mochokidae) in Jebba lake, Nigeria. Revista de biologia tropical, 56(2), 931-936.","tbl_1"
